epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
13,train,76.7,336,438,1.9529,3.5
13,train,81.5,357,438,1.953,3.7
13,train,86.3,378,438,1.9527,4.0
13,train,91.1,399,438,1.9531,4.4
13,train,95.9,420,438,1.9528,4.6
13,train,100.0,438,438,1.953,4.7
13,val,4.2,4,95,1.8841,0.3
13,val,8.4,8,95,1.8677,0.3
13,val,12.6,12,95,1.8695,0.3
13,val,16.8,16,95,1.8703,0.4
13,val,21.1,20,95,1.8671,0.4
13,val,25.3,24,95,1.8621,0.4
13,val,29.5,28,95,1.8645,0.4
13,val,33.7,32,95,1.8645,0.5
13,val,37.9,36,95,1.869,0.5
13,val,42.1,40,95,1.8707,0.5
13,val,46.3,44,95,1.8688,0.5
13,val,50.5,48,95,1.8698,0.5
13,val,54.7,52,95,1.8687,0.6
13,val,58.9,56,95,1.8607,0.6
13,val,63.2,60,95,1.8609,0.6
13,val,67.4,64,95,1.8633,0.6
13,val,71.6,68,95,1.8599,0.7
13,val,75.8,72,95,1.8593,0.7
13,val,80.0,76,95,1.8545,0.7
13,val,84.2,80,95,1.8531,0.7
13,val,88.4,84,95,1.8527,0.8
13,val,92.6,88,95,1.854,0.8
13,val,96.8,92,95,1.8563,0.8
13,val,100.0,95,95,1.8579,0.8
14,train,4.8,21,438,1.9535,0.3
14,train,9.6,42,438,1.94,0.4
14,train,14.4,63,438,1.9389,0.5
14,train,19.2,84,438,1.9396,0.7
14,train,24.0,105,438,1.9443,0.8
14,train,28.8,126,438,1.9426,1.1
14,train,33.6,147,438,1.941,1.2
14,train,38.4,168,438,1.9424,1.3
14,train,43.2,189,438,1.9425,1.4
14,train,47.9,210,438,1.9434,1.6
14,train,52.7,231,438,1.9422,1.8
14,train,57.5,252,438,1.9428,2.0
14,train,62.3,273,438,1.9438,2.1
14,train,67.1,294,438,1.9451,2.2
14,train,71.9,315,438,1.9452,2.5
14,train,76.7,336,438,1.9444,2.8
14,train,81.5,357,438,1.9439,2.9
14,train,86.3,378,438,1.9436,3.1
14,train,91.1,399,438,1.944,3.3
14,train,95.9,420,438,1.9442,3.6
