epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
14,train,9.9,88,886,1.4906,0.2
14,train,14.9,132,886,1.4986,0.3
14,train,19.9,176,886,1.5048,0.4
14,train,24.8,220,886,1.5122,0.5
14,train,29.8,264,886,1.5171,0.5
14,train,34.8,308,886,1.5156,0.6
14,train,39.7,352,886,1.5176,0.7
14,train,44.7,396,886,1.5206,0.8
14,train,49.7,440,886,1.5221,0.9
14,train,54.6,484,886,1.5216,1.0
14,train,59.6,528,886,1.5227,1.1
14,train,64.6,572,886,1.5225,1.2
14,train,69.5,616,886,1.5242,1.3
14,train,74.5,660,886,1.5237,1.4
14,train,79.5,704,886,1.5248,1.5
14,train,84.4,748,886,1.525,1.5
14,train,89.4,792,886,1.526,1.6
14,train,94.4,836,886,1.5262,1.7
14,train,99.3,880,886,1.5254,1.8
14,train,100.0,886,886,1.5253,1.8
14,val,4.5,8,179,1.8608,0.0
14,val,8.9,16,179,1.882,0.0
14,val,13.4,24,179,1.8555,0.1
14,val,17.9,32,179,1.8379,0.1
14,val,22.3,40,179,1.8431,0.1
14,val,26.8,48,179,1.8428,0.1
14,val,31.3,56,179,1.8299,0.1
14,val,35.8,64,179,1.8397,0.1
14,val,40.2,72,179,1.8339,0.2
14,val,44.7,80,179,1.8337,0.2
14,val,49.2,88,179,1.828,0.2
14,val,53.6,96,179,1.8362,0.2
14,val,58.1,104,179,1.8321,0.2
14,val,62.6,112,179,1.8285,0.2
14,val,67.0,120,179,1.8293,0.3
14,val,71.5,128,179,1.8356,0.3
14,val,76.0,136,179,1.8351,0.3
14,val,80.4,144,179,1.8376,0.3
14,val,84.9,152,179,1.8342,0.3
14,val,89.4,160,179,1.8349,0.3
14,val,93.9,168,179,1.8386,0.4
14,val,98.3,176,179,1.8337,0.4
14,val,100.0,179,179,1.8322,0.4
15,train,5.0,44,886,1.4594,0.1
15,train,9.9,88,886,1.4689,0.2
15,train,14.9,132,886,1.4725,0.3
15,train,19.9,176,886,1.4788,0.4
15,train,24.8,220,886,1.4822,0.5
15,train,29.8,264,886,1.4842,0.5
15,train,34.8,308,886,1.4847,0.6
15,train,39.7,352,886,1.486,0.7
