epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
9,train,67.3,294,437,1.4984,6.4
9,train,72.1,315,437,1.4999,6.6
9,train,76.9,336,437,1.5025,7.1
9,train,81.7,357,437,1.5038,7.4
9,train,86.5,378,437,1.5042,7.7
9,train,91.3,399,437,1.5045,8.1
9,train,96.1,420,437,1.505,8.4
9,train,100.0,437,437,1.505,8.9
9,val,4.3,4,93,1.4563,0.1
9,val,8.6,8,93,1.4446,0.1
9,val,12.9,12,93,1.4212,0.2
9,val,17.2,16,93,1.4186,0.2
9,val,21.5,20,93,1.4267,0.2
9,val,25.8,24,93,1.4272,0.3
9,val,30.1,28,93,1.4206,0.3
9,val,34.4,32,93,1.4158,0.4
9,val,38.7,36,93,1.4097,0.4
9,val,43.0,40,93,1.4057,0.4
9,val,47.3,44,93,1.3957,0.5
9,val,51.6,48,93,1.3854,0.6
9,val,55.9,52,93,1.3962,0.6
9,val,60.2,56,93,1.398,0.7
9,val,64.5,60,93,1.3932,0.7
9,val,68.8,64,93,1.3958,0.7
9,val,73.1,68,93,1.3871,0.8
9,val,77.4,72,93,1.3919,0.8
9,val,81.7,76,93,1.3927,0.9
9,val,86.0,80,93,1.3921,0.9
9,val,90.3,84,93,1.4017,1.1
9,val,94.6,88,93,1.3999,1.1
9,val,98.9,92,93,1.3993,1.2
9,val,100.0,93,93,1.3999,1.2
10,train,4.8,21,437,1.4711,0.3
10,train,9.6,42,437,1.475,0.6
10,train,14.4,63,437,1.4707,0.8
10,train,19.2,84,437,1.4754,1.1
10,train,24.0,105,437,1.4775,1.6
10,train,28.8,126,437,1.4789,1.8
10,train,33.6,147,437,1.4845,2.1
10,train,38.4,168,437,1.4838,2.3
10,train,43.2,189,437,1.4831,2.8
10,train,48.1,210,437,1.4842,3.2
10,train,52.9,231,437,1.487,3.7
10,train,57.7,252,437,1.4868,4.0
10,train,62.5,273,437,1.4875,4.5
10,train,67.3,294,437,1.4902,4.7
10,train,72.1,315,437,1.4914,5.0
10,train,76.9,336,437,1.4917,5.5
10,train,81.7,357,437,1.4914,5.9
10,train,86.5,378,437,1.492,6.3
10,train,91.3,399,437,1.4915,6.8
10,train,96.1,420,437,1.4907,7.0
10,train,100.0,437,437,1.4904,7.2
10,val,4.3,4,93,1.499,0.2
10,val,8.6,8,93,1.4565,0.2
10,val,12.9,12,93,1.4196,0.3
